grower_id,segment_id
GRW_01998,SEG_0009
GRW_01999,SEG_0034
GRW_02000,SEG_0023
GRW_02001,SEG_0032
GRW_02002,SEG_0012
GRW_02003,SEG_0014
GRW_02004,SEG_0011
GRW_02005,SEG_0013
GRW_02006,SEG_0013
GRW_02007,SEG_0015
GRW_02008,SEG_0033
GRW_02009,SEG_0012
GRW_02010,SEG_0009
GRW_02011,SEG_0035
GRW_02012,SEG_0012
GRW_02013,SEG_0012
GRW_02014,SEG_0043
GRW_02015,SEG_0009
GRW_02016,SEG_0002
GRW_02017,SEG_0034
GRW_02018,SEG_0004
GRW_02019,SEG_0000
GRW_02020,SEG_0012
GRW_02021,SEG_0047
GRW_02022,SEG_0004
GRW_02023,SEG_0035
GRW_02024,SEG_0012
GRW_02025,SEG_0014
GRW_02026,SEG_0009
GRW_02027,SEG_0010
GRW_02028,SEG_0028
GRW_02029,SEG_0010
GRW_02030,SEG_0046
GRW_02031,SEG_0036
GRW_02032,SEG_0004
GRW_02033,SEG_0046
GRW_02034,SEG_0043
GRW_02035,SEG_0009
GRW_02036,SEG_0012
GRW_02037,SEG_0009
GRW_02038,SEG_0027
GRW_02039,SEG_0044
GRW_02040,SEG_0027
GRW_02041,SEG_0008
GRW_02042,SEG_0009
GRW_02043,SEG_0024
GRW_02044,SEG_0041
GRW_02045,SEG_0041
GRW_02046,SEG_0037
GRW_02047,SEG_0026
GRW_02048,SEG_0003
GRW_02049,SEG_0028
GRW_02050,SEG_0001
GRW_02051,SEG_0009
GRW_02052,SEG_0041
GRW_02053,SEG_0049
GRW_02054,SEG_0000
GRW_02055,SEG_0009
GRW_02056,SEG_0037
GRW_02057,SEG_0009
GRW_02058,SEG_0028
GRW_02059,SEG_0012
GRW_02060,SEG_0012
GRW_02061,SEG_0017
GRW_02062,SEG_0012
GRW_02063,SEG_0023
GRW_02064,SEG_0026
GRW_02065,SEG_0018
GRW_02066,SEG_0034
GRW_02067,SEG_0050
GRW_02068,SEG_0042
GRW_02069,SEG_0048
GRW_02070,SEG_0045
GRW_02071,SEG_0032
GRW_02072,SEG_0012
GRW_02073,SEG_0010
GRW_02074,SEG_0029
GRW_02075,SEG_0042
GRW_02076,SEG_0010
GRW_02077,SEG_0044
GRW_02078,SEG_0042
GRW_02079,SEG_0037
GRW_02080,SEG_0043
GRW_02081,SEG_0004
GRW_02082,SEG_0048
GRW_02083,SEG_0012
GRW_02084,SEG_0001
GRW_02085,SEG_0003
GRW_02086,SEG_0003
GRW_02087,SEG_0009
GRW_02088,SEG_0012
GRW_02089,SEG_0000
GRW_02090,SEG_0012
GRW_02091,SEG_0006
GRW_02092,SEG_0021
GRW_02093,SEG_0012
GRW_02094,SEG_0009
GRW_02095,SEG_0040
GRW_02096,SEG_0030
GRW_02097,SEG_0022
GRW_02098,SEG_0012
GRW_02099,SEG_0009
GRW_02100,SEG_0025
GRW_02101,SEG_0036
GRW_02102,SEG_0030
GRW_02103,SEG_0026
GRW_02104,SEG_0043
GRW_02105,SEG_0008
GRW_02106,SEG_0024
GRW_02107,SEG_0032
GRW_02108,SEG_0001
GRW_02109,SEG_0019
GRW_02110,SEG_0022
GRW_02111,SEG_0025
GRW_02112,SEG_0031
GRW_02113,SEG_0015
GRW_02114,SEG_0009
GRW_02115,SEG_0009
GRW_02116,SEG_0004
GRW_02117,SEG_0003
GRW_02118,SEG_0009
GRW_02119,SEG_0044
GRW_02120,SEG_0045
GRW_02121,SEG_0035
GRW_02122,SEG_0033
GRW_02123,SEG_0002
GRW_02124,SEG_0047
GRW_02125,SEG_0027
GRW_02126,SEG_0031
GRW_02127,SEG_0003
GRW_02128,SEG_0003
GRW_02129,SEG_0047
GRW_02130,SEG_0011
GRW_02131,SEG_0002
GRW_02132,SEG_0036
GRW_02133,SEG_0005
GRW_02134,SEG_0033
GRW_02135,SEG_0039
GRW_02136,SEG_0014
GRW_02137,SEG_0001
GRW_02138,SEG_0009
GRW_02139,SEG_0015
GRW_02140,SEG_0002
GRW_02141,SEG_0012
GRW_02142,SEG_0012
GRW_02143,SEG_0015
GRW_02144,SEG_0012
GRW_02145,SEG_0002
GRW_02146,SEG_0045
GRW_02147,SEG_0020
GRW_02148,SEG_0012
GRW_02149,SEG_0003
GRW_02150,SEG_0012
GRW_02151,SEG_0011
GRW_02152,SEG_0027
GRW_02153,SEG_0030
GRW_02154,SEG_0035
GRW_02155,SEG_0001
GRW_02156,SEG_0009
GRW_02157,SEG_0051
GRW_02158,SEG_0047
GRW_02159,SEG_0018
GRW_02160,SEG_0013
GRW_02161,SEG_0003
GRW_02162,SEG_0027
GRW_02163,SEG_0006
GRW_02164,SEG_0050
GRW_02165,SEG_0047
GRW_02166,SEG_0016
GRW_02167,SEG_0010
GRW_02168,SEG_0002
GRW_02169,SEG_0012
GRW_02170,SEG_0022
GRW_02171,SEG_0010
GRW_02172,SEG_0003
GRW_02173,SEG_0012
GRW_02174,SEG_0037
GRW_02175,SEG_0051
GRW_02176,SEG_0030
GRW_02177,SEG_0000
GRW_02178,SEG_0009
GRW_02179,SEG_0007
GRW_02180,SEG_0044
GRW_02181,SEG_0031
GRW_02182,SEG_0009
GRW_02183,SEG_0012
GRW_02184,SEG_0034
GRW_02185,SEG_0031
GRW_02186,SEG_0012
GRW_02187,SEG_0030
GRW_02188,SEG_0011
GRW_02189,SEG_0001
GRW_02190,SEG_0012
GRW_02191,SEG_0010
GRW_02192,SEG_0006
GRW_02193,SEG_0023
GRW_02194,SEG_0012
GRW_02195,SEG_0046
GRW_02196,SEG_0043
GRW_02197,SEG_0040
GRW_02198,SEG_0012
GRW_02199,SEG_0002
GRW_02200,SEG_0004
GRW_02201,SEG_0042
GRW_02202,SEG_0015
GRW_02203,SEG_0019
GRW_02204,SEG_0022
GRW_02205,SEG_0043
GRW_02206,SEG_0030
GRW_02207,SEG_0002
GRW_02208,SEG_0012
GRW_02209,SEG_0024
GRW_02210,SEG_0004
GRW_02211,SEG_0033
GRW_02212,SEG_0048
GRW_02213,SEG_0046
GRW_02214,SEG_0000
GRW_02215,SEG_0046
GRW_02216,SEG_0009
GRW_02217,SEG_0022
GRW_02218,SEG_0012
GRW_02219,SEG_0012
GRW_02220,SEG_0035
GRW_02221,SEG_0009
GRW_02222,SEG_0030
GRW_02223,SEG_0010
GRW_02224,SEG_0043
GRW_02225,SEG_0006
GRW_02226,SEG_0015
GRW_02227,SEG_0047
GRW_02228,SEG_0012
GRW_02229,SEG_0012
GRW_02230,SEG_0042
GRW_02231,SEG_0001
GRW_02232,SEG_0016
GRW_02233,SEG_0003
GRW_02234,SEG_0026
GRW_02235,SEG_0022
GRW_02236,SEG_0014
GRW_02237,SEG_0001
GRW_02238,SEG_0023
GRW_02239,SEG_0032
GRW_02240,SEG_0001
GRW_02241,SEG_0051
GRW_02242,SEG_0019
GRW_02243,SEG_0027
GRW_02244,SEG_0005
GRW_02245,SEG_0014
GRW_02246,SEG_0000
GRW_02247,SEG_0022
GRW_02248,SEG_0014
GRW_02249,SEG_0000
GRW_02250,SEG_0026
GRW_02251,SEG_0012
GRW_02252,SEG_0040
GRW_02253,SEG_0009
GRW_02254,SEG_0042
GRW_02255,SEG_0003
GRW_02256,SEG_0012
GRW_02257,SEG_0000
GRW_02258,SEG_0008
GRW_02259,SEG_0003
GRW_02260,SEG_0009
GRW_02261,SEG_0009
GRW_02262,SEG_0001
GRW_02263,SEG_0032
GRW_02264,SEG_0010
GRW_02265,SEG_0049
GRW_02266,SEG_0027
GRW_02267,SEG_0017
GRW_02268,SEG_0003
GRW_02269,SEG_0003
GRW_02270,SEG_0003
GRW_02271,SEG_0015
GRW_02272,SEG_0029
GRW_02273,SEG_0013
GRW_02274,SEG_0035
GRW_02275,SEG_0013
GRW_02276,SEG_0003
GRW_02277,SEG_0038
GRW_02278,SEG_0043
GRW_02279,SEG_0051
GRW_02280,SEG_0014
GRW_02281,SEG_0012
GRW_02282,SEG_0002
GRW_02283,SEG_0009
GRW_02284,SEG_0001
GRW_02285,SEG_0050
GRW_02286,SEG_0012
GRW_02287,SEG_0009
GRW_02288,SEG_0047
GRW_02289,SEG_0014
GRW_02290,SEG_0047
GRW_02291,SEG_0008
GRW_02292,SEG_0047
GRW_02293,SEG_0014
GRW_02294,SEG_0009
GRW_02295,SEG_0015
GRW_02296,SEG_0033
GRW_02297,SEG_0041
GRW_02298,SEG_0038
GRW_02299,SEG_0022
GRW_02300,SEG_0042
GRW_02301,SEG_0015
GRW_02302,SEG_0000
GRW_02303,SEG_0047
GRW_02304,SEG_0012
GRW_02305,SEG_0012
GRW_02306,SEG_0026
GRW_02307,SEG_0009
GRW_02308,SEG_0025
GRW_02309,SEG_0032
GRW_02310,SEG_0012
GRW_02311,SEG_0012
GRW_02312,SEG_0009
GRW_02313,SEG_0021
GRW_02314,SEG_0013
GRW_02315,SEG_0031
GRW_02316,SEG_0041
GRW_02317,SEG_0028
GRW_02318,SEG_0044
GRW_02319,SEG_0040
GRW_02320,SEG_0009
GRW_02321,SEG_0045
GRW_02322,SEG_0026
GRW_02323,SEG_0040
GRW_02324,SEG_0041
GRW_02325,SEG_0021
GRW_02326,SEG_0000
GRW_02327,SEG_0014
GRW_02328,SEG_0003
GRW_02329,SEG_0013
GRW_02330,SEG_0037
GRW_02331,SEG_0048
GRW_02332,SEG_0000
GRW_02333,SEG_0012
GRW_02334,SEG_0009
GRW_02335,SEG_0047
GRW_02336,SEG_0012
GRW_02337,SEG_0015
GRW_02338,SEG_0012
GRW_02339,SEG_0033
GRW_02340,SEG_0015
GRW_02341,SEG_0015
GRW_02342,SEG_0050
GRW_02343,SEG_0051
GRW_02344,SEG_0012
GRW_02345,SEG_0002
GRW_02346,SEG_0026
GRW_02347,SEG_0038
GRW_02348,SEG_0031
GRW_02349,SEG_0022
GRW_02350,SEG_0040
GRW_02351,SEG_0012
GRW_02352,SEG_0047
GRW_02353,SEG_0006
GRW_02354,SEG_0009
GRW_02355,SEG_0034
GRW_02356,SEG_0003
GRW_02357,SEG_0021
GRW_02358,SEG_0002
GRW_02359,SEG_0015
GRW_02360,SEG_0012
GRW_02361,SEG_0012
GRW_02362,SEG_0010
GRW_02363,SEG_0046
GRW_02364,SEG_0037
GRW_02365,SEG_0023
GRW_02366,SEG_0022
GRW_02367,SEG_0012
GRW_02368,SEG_0051
GRW_02369,SEG_0038
GRW_02370,SEG_0009
GRW_02371,SEG_0009
GRW_02372,SEG_0012
GRW_02373,SEG_0022
GRW_02374,SEG_0005
GRW_02375,SEG_0046
GRW_02376,SEG_0012
GRW_02377,SEG_0013
GRW_02378,SEG_0009
GRW_02379,SEG_0035
GRW_02380,SEG_0018
GRW_02381,SEG_0001
GRW_02382,SEG_0041
GRW_02383,SEG_0012
GRW_02384,SEG_0032
GRW_02385,SEG_0001
GRW_02386,SEG_0042
GRW_02387,SEG_0049
GRW_02388,SEG_0009
GRW_02389,SEG_0001
GRW_02390,SEG_0016
GRW_02391,SEG_0001
GRW_02392,SEG_0003
GRW_02393,SEG_0007
GRW_02394,SEG_0015
GRW_02395,SEG_0012
GRW_02396,SEG_0006
GRW_02397,SEG_0048
GRW_02398,SEG_0044
GRW_02399,SEG_0012
GRW_02400,SEG_0009
GRW_02401,SEG_0009
GRW_02402,SEG_0003
GRW_02403,SEG_0003
GRW_02404,SEG_0040
GRW_02405,SEG_0006
GRW_02406,SEG_0051
GRW_02407,SEG_0012
GRW_02408,SEG_0012
GRW_02409,SEG_0029
GRW_02410,SEG_0010
GRW_02411,SEG_0038
GRW_02412,SEG_0037
GRW_02413,SEG_0011
GRW_02414,SEG_0012
GRW_02415,SEG_0007
GRW_02416,SEG_0012
GRW_02417,SEG_0009
GRW_02418,SEG_0000
GRW_02419,SEG_0024
GRW_02420,SEG_0009
GRW_02421,SEG_0007
GRW_02422,SEG_0012
GRW_02423,SEG_0050
GRW_02424,SEG_0014
GRW_02425,SEG_0022
GRW_02426,SEG_0016
GRW_02427,SEG_0024
GRW_02428,SEG_0013
GRW_02429,SEG_0012
GRW_02430,SEG_0048
GRW_02431,SEG_0029
GRW_02432,SEG_0047
GRW_02433,SEG_0025
GRW_02434,SEG_0041
GRW_02435,SEG_0046
GRW_02436,SEG_0048
GRW_02437,SEG_0031
GRW_02438,SEG_0034
GRW_02439,SEG_0003
GRW_02440,SEG_0014
GRW_02441,SEG_0018
GRW_02442,SEG_0009
GRW_02443,SEG_0010
GRW_02444,SEG_0000
GRW_02445,SEG_0051
GRW_02446,SEG_0041
GRW_02447,SEG_0026
GRW_02448,SEG_0009
GRW_02449,SEG_0012
GRW_02450,SEG_0011
GRW_02451,SEG_0014
GRW_02452,SEG_0003
GRW_02453,SEG_0012
GRW_02454,SEG_0018
GRW_02455,SEG_0003
GRW_02456,SEG_0043
GRW_02457,SEG_0034
GRW_02458,SEG_0012
GRW_02459,SEG_0012
GRW_02460,SEG_0005
GRW_02461,SEG_0015
GRW_02462,SEG_0000
GRW_02463,SEG_0042
GRW_02464,SEG_0025
GRW_02465,SEG_0000
GRW_02466,SEG_0000
GRW_02467,SEG_0014
GRW_02468,SEG_0027
GRW_02469,SEG_0041
GRW_02470,SEG_0012
GRW_02471,SEG_0009
GRW_02472,SEG_0048
GRW_02473,SEG_0033
GRW_02474,SEG_0009
GRW_02475,SEG_0009
GRW_02476,SEG_0012
GRW_02477,SEG_0045
GRW_02478,SEG_0006
GRW_02479,SEG_0000
GRW_02480,SEG_0047
GRW_02481,SEG_0020
GRW_02482,SEG_0003
GRW_02483,SEG_0017
GRW_02484,SEG_0023
GRW_02485,SEG_0012
GRW_02486,SEG_0049
GRW_02487,SEG_0037
GRW_02488,SEG_0045
GRW_02489,SEG_0049
GRW_02490,SEG_0017
GRW_02491,SEG_0009
GRW_02492,SEG_0048
GRW_02493,SEG_0012
GRW_02494,SEG_0045
GRW_02495,SEG_0017
GRW_02496,SEG_0044
GRW_02497,SEG_0015
GRW_02498,SEG_0012
GRW_02499,SEG_0000
GRW_02500,SEG_0049
GRW_02501,SEG_0001
GRW_02502,SEG_0003
GRW_02503,SEG_0010
GRW_02504,SEG_0019
GRW_02505,SEG_0007
GRW_02506,SEG_0010
GRW_02507,SEG_0012
GRW_02508,SEG_0046
GRW_02509,SEG_0027
GRW_02510,SEG_0019
GRW_02511,SEG_0026
GRW_02512,SEG_0018
GRW_02513,SEG_0012
GRW_02514,SEG_0027
GRW_02515,SEG_0034
GRW_02516,SEG_0044
GRW_02517,SEG_0009
GRW_02518,SEG_0049
GRW_02519,SEG_0012
GRW_02520,SEG_0012
GRW_02521,SEG_0009
GRW_02522,SEG_0026
GRW_02523,SEG_0048
GRW_02524,SEG_0012
GRW_02525,SEG_0029
GRW_02526,SEG_0007
GRW_02527,SEG_0041
GRW_02528,SEG_0007
GRW_02529,SEG_0009
GRW_02530,SEG_0050
GRW_02531,SEG_0012
GRW_02532,SEG_0049
GRW_02533,SEG_0015
GRW_02534,SEG_0000
GRW_02535,SEG_0009
GRW_02536,SEG_0012
GRW_02537,SEG_0014
GRW_02538,SEG_0010
GRW_02539,SEG_0048
GRW_02540,SEG_0010
GRW_02541,SEG_0009
GRW_02542,SEG_0014
GRW_02543,SEG_0020
GRW_02544,SEG_0012
GRW_02545,SEG_0017
GRW_02546,SEG_0049
GRW_02547,SEG_0036
GRW_02548,SEG_0039
GRW_02549,SEG_0019
GRW_02550,SEG_0042
GRW_02551,SEG_0048
GRW_02552,SEG_0021
GRW_02553,SEG_0003
GRW_02554,SEG_0045
GRW_02555,SEG_0000
GRW_02556,SEG_0048
GRW_02557,SEG_0040
GRW_02558,SEG_0024
GRW_02559,SEG_0024
GRW_02560,SEG_0000
GRW_02561,SEG_0001
GRW_02562,SEG_0012
GRW_02563,SEG_0012
GRW_02564,SEG_0031
GRW_02565,SEG_0019
GRW_02566,SEG_0033
GRW_02567,SEG_0040
GRW_02568,SEG_0015
GRW_02569,SEG_0042
GRW_02570,SEG_0012
GRW_02571,SEG_0012
GRW_02572,SEG_0022
GRW_02573,SEG_0049
GRW_02574,SEG_0043
GRW_02575,SEG_0012
GRW_02576,SEG_0003
GRW_02577,SEG_0000
GRW_02578,SEG_0022
GRW_02579,SEG_0002
GRW_02580,SEG_0039
GRW_02581,SEG_0043
GRW_02582,SEG_0043
GRW_02583,SEG_0002
GRW_02584,SEG_0012
GRW_02585,SEG_0003
GRW_02586,SEG_0029
GRW_02587,SEG_0039
GRW_02588,SEG_0047
GRW_02589,SEG_0049
GRW_02590,SEG_0007
GRW_02591,SEG_0011
GRW_02592,SEG_0031
GRW_02593,SEG_0045
GRW_02594,SEG_0012
GRW_02595,SEG_0030
GRW_02596,SEG_0016
GRW_02597,SEG_0026
GRW_02598,SEG_0039
GRW_02599,SEG_0012
GRW_02600,SEG_0049
GRW_02601,SEG_0024
GRW_02602,SEG_0043
GRW_02603,SEG_0046
GRW_02604,SEG_0047
GRW_02605,SEG_0000
GRW_02606,SEG_0010
GRW_02607,SEG_0022
GRW_02608,SEG_0002
GRW_02609,SEG_0035
GRW_02610,SEG_0017
GRW_02611,SEG_0009
GRW_02612,SEG_0012
GRW_02613,SEG_0000
GRW_02614,SEG_0019
GRW_02615,SEG_0012
GRW_02616,SEG_0001
GRW_02617,SEG_0007
GRW_02618,SEG_0037
GRW_02619,SEG_0009
GRW_02620,SEG_0043
GRW_02621,SEG_0042
GRW_02622,SEG_0021
GRW_02623,SEG_0012
GRW_02624,SEG_0012
GRW_02625,SEG_0009
GRW_02626,SEG_0028
GRW_02627,SEG_0002
GRW_02628,SEG_0001
GRW_02629,SEG_0009
GRW_02630,SEG_0012
GRW_02631,SEG_0047
GRW_02632,SEG_0003
GRW_02633,SEG_0022
GRW_02634,SEG_0012
GRW_02635,SEG_0024
GRW_02636,SEG_0011
GRW_02637,SEG_0018
GRW_02638,SEG_0040
GRW_02639,SEG_0042
GRW_02640,SEG_0015
GRW_02641,SEG_0026
GRW_02642,SEG_0012
GRW_02643,SEG_0031
GRW_02644,SEG_0020
GRW_02645,SEG_0005
GRW_02646,SEG_0034
GRW_02647,SEG_0015
GRW_02648,SEG_0012
GRW_02649,SEG_0009
GRW_02650,SEG_0009
GRW_02651,SEG_0035
GRW_02652,SEG_0012
GRW_02653,SEG_0017
GRW_02654,SEG_0031
GRW_02655,SEG_0019
GRW_02656,SEG_0002
GRW_02657,SEG_0051
GRW_02658,SEG_0012
GRW_02659,SEG_0029
GRW_02660,SEG_0026
GRW_02661,SEG_0023
GRW_02662,SEG_0036
GRW_02663,SEG_0022
GRW_02664,SEG_0002
GRW_02665,SEG_0002
GRW_02666,SEG_0045
GRW_02667,SEG_0038
GRW_02668,SEG_0047
GRW_02669,SEG_0019
GRW_02670,SEG_0024
GRW_02671,SEG_0003
GRW_02672,SEG_0012
GRW_02673,SEG_0035
GRW_02674,SEG_0001
GRW_02675,SEG_0034
GRW_02676,SEG_0032
GRW_02677,SEG_0000
GRW_02678,SEG_0014
GRW_02679,SEG_0012
GRW_02680,SEG_0012
GRW_02681,SEG_0015
GRW_02682,SEG_0012
GRW_02683,SEG_0049
GRW_02684,SEG_0012
GRW_02685,SEG_0004
GRW_02686,SEG_0009
GRW_02687,SEG_0000
GRW_02688,SEG_0019
GRW_02689,SEG_0000
GRW_02690,SEG_0012
GRW_02691,SEG_0009
GRW_02692,SEG_0030
GRW_02693,SEG_0031
GRW_02694,SEG_0028
GRW_02695,SEG_0003
GRW_02696,SEG_0009
GRW_02697,SEG_0009
GRW_02698,SEG_0016
GRW_02699,SEG_0029
GRW_02700,SEG_0000
GRW_02701,SEG_0012
GRW_02702,SEG_0003
GRW_02703,SEG_0003
GRW_02704,SEG_0012
GRW_02705,SEG_0013
GRW_02706,SEG_0012
GRW_02707,SEG_0019
GRW_02708,SEG_0014
GRW_02709,SEG_0004
GRW_02710,SEG_0001
GRW_02711,SEG_0012
GRW_02712,SEG_0015
GRW_02713,SEG_0015
GRW_02714,SEG_0012
GRW_02715,SEG_0026
GRW_02716,SEG_0046
GRW_02717,SEG_0045
GRW_02718,SEG_0045
GRW_02719,SEG_0000
GRW_02720,SEG_0023
GRW_02721,SEG_0007
GRW_02722,SEG_0050
GRW_02723,SEG_0012
GRW_02724,SEG_0020
GRW_02725,SEG_0029
GRW_02726,SEG_0012
GRW_02727,SEG_0019
GRW_02728,SEG_0019
GRW_02729,SEG_0025
GRW_02730,SEG_0035
GRW_02731,SEG_0012
GRW_02732,SEG_0034
GRW_02733,SEG_0003
GRW_02734,SEG_0037
GRW_02735,SEG_0012
GRW_02736,SEG_0051
GRW_02737,SEG_0011
GRW_02738,SEG_0002
GRW_02739,SEG_0015
GRW_02740,SEG_0014
GRW_02741,SEG_0003
GRW_02742,SEG_0043
GRW_02743,SEG_0015
GRW_02744,SEG_0050
GRW_02745,SEG_0043
GRW_02746,SEG_0012
GRW_02747,SEG_0003
GRW_02748,SEG_0012
GRW_02749,SEG_0031
GRW_02750,SEG_0049
GRW_02751,SEG_0028
GRW_02752,SEG_0006
GRW_02753,SEG_0004
GRW_02754,SEG_0008
GRW_02755,SEG_0049
GRW_02756,SEG_0003
GRW_02757,SEG_0009
GRW_02758,SEG_0012
GRW_02759,SEG_0012
GRW_02760,SEG_0041
GRW_02761,SEG_0016
GRW_02762,SEG_0012
GRW_02763,SEG_0041
GRW_02764,SEG_0003
GRW_02765,SEG_0005
GRW_02766,SEG_0012
GRW_02767,SEG_0049
GRW_02768,SEG_0044
GRW_02769,SEG_0027
GRW_02770,SEG_0003
GRW_02771,SEG_0010
GRW_02772,SEG_0012
GRW_02773,SEG_0044
GRW_02774,SEG_0038
GRW_02775,SEG_0048
GRW_02776,SEG_0024
GRW_02777,SEG_0014
GRW_02778,SEG_0012
GRW_02779,SEG_0015
GRW_02780,SEG_0012
GRW_02781,SEG_0034
GRW_02782,SEG_0012
GRW_02783,SEG_0003
GRW_02784,SEG_0009
GRW_02785,SEG_0037
GRW_02786,SEG_0015
GRW_02787,SEG_0011
GRW_02788,SEG_0003
GRW_02789,SEG_0012
GRW_02790,SEG_0000
GRW_02791,SEG_0006
GRW_02792,SEG_0003
GRW_02793,SEG_0012
GRW_02794,SEG_0051
GRW_02795,SEG_0011
GRW_02796,SEG_0045
GRW_02797,SEG_0039
GRW_02798,SEG_0047
GRW_02799,SEG_0049
GRW_02800,SEG_0047
GRW_02801,SEG_0002
GRW_02802,SEG_0002
GRW_02803,SEG_0044
GRW_02804,SEG_0022
GRW_02805,SEG_0024
GRW_02806,SEG_0009
GRW_02807,SEG_0008
GRW_02808,SEG_0010
GRW_02809,SEG_0031
GRW_02810,SEG_0012
GRW_02811,SEG_0000
GRW_02812,SEG_0048
GRW_02813,SEG_0035
GRW_02814,SEG_0016
GRW_02815,SEG_0014
GRW_02816,SEG_0014
GRW_02817,SEG_0051
GRW_02818,SEG_0051
GRW_02819,SEG_0044
GRW_02820,SEG_0010
GRW_02821,SEG_0045
GRW_02822,SEG_0002
GRW_02823,SEG_0012
GRW_02824,SEG_0029
GRW_02825,SEG_0001
GRW_02826,SEG_0002
GRW_02827,SEG_0045
GRW_02828,SEG_0010
GRW_02829,SEG_0000
GRW_02830,SEG_0012
GRW_02831,SEG_0012
GRW_02832,SEG_0000
GRW_02833,SEG_0012
GRW_02834,SEG_0003
GRW_02835,SEG_0015
GRW_02836,SEG_0009
GRW_02837,SEG_0042
GRW_02838,SEG_0012
GRW_02839,SEG_0012
GRW_02840,SEG_0006
GRW_02841,SEG_0012
GRW_02842,SEG_0025
GRW_02843,SEG_0005
GRW_02844,SEG_0015
GRW_02845,SEG_0009
GRW_02846,SEG_0035
GRW_02847,SEG_0050
GRW_02848,SEG_0014
GRW_02849,SEG_0001
GRW_02850,SEG_0023
GRW_02851,SEG_0003
GRW_02852,SEG_0000
GRW_02853,SEG_0042
GRW_02854,SEG_0012
GRW_02855,SEG_0043
GRW_02856,SEG_0037
GRW_02857,SEG_0012
GRW_02858,SEG_0007
GRW_02859,SEG_0015
GRW_02860,SEG_0025
GRW_02861,SEG_0030
GRW_02862,SEG_0030
GRW_02863,SEG_0019
GRW_02864,SEG_0012
GRW_02865,SEG_0009
GRW_02866,SEG_0024
GRW_02867,SEG_0010
GRW_02868,SEG_0045
GRW_02869,SEG_0030
GRW_02870,SEG_0003
GRW_02871,SEG_0017
GRW_02872,SEG_0043
GRW_02873,SEG_0002
GRW_02874,SEG_0030
GRW_02875,SEG_0013
GRW_02876,SEG_0003
GRW_02877,SEG_0031
GRW_02878,SEG_0047
GRW_02879,SEG_0047
GRW_02880,SEG_0006
GRW_02881,SEG_0030
GRW_02882,SEG_0041
GRW_02883,SEG_0035
GRW_02884,SEG_0043
GRW_02885,SEG_0005
GRW_02886,SEG_0012
GRW_02887,SEG_0032
GRW_02888,SEG_0005
GRW_02889,SEG_0014
GRW_02890,SEG_0043
GRW_02891,SEG_0025
GRW_02892,SEG_0001
GRW_02893,SEG_0009
GRW_02894,SEG_0007
GRW_02895,SEG_0002
GRW_02896,SEG_0040
GRW_02897,SEG_0049
GRW_02898,SEG_0003
GRW_02899,SEG_0000
GRW_02900,SEG_0001
GRW_02901,SEG_0012
GRW_02902,SEG_0030
GRW_02903,SEG_0012
GRW_02904,SEG_0051
GRW_02905,SEG_0026
GRW_02906,SEG_0045
GRW_02907,SEG_0012
GRW_02908,SEG_0002
GRW_02909,SEG_0002
GRW_02910,SEG_0047
GRW_02911,SEG_0016
GRW_02912,SEG_0014
GRW_02913,SEG_0021
GRW_02914,SEG_0007
GRW_02915,SEG_0025
GRW_02916,SEG_0010
GRW_02917,SEG_0012
GRW_02918,SEG_0009
GRW_02919,SEG_0049
GRW_02920,SEG_0012
GRW_02921,SEG_0006
GRW_02922,SEG_0028
GRW_02923,SEG_0007
GRW_02924,SEG_0012
GRW_02925,SEG_0030
GRW_02926,SEG_0000
GRW_02927,SEG_0042
GRW_02928,SEG_0012
GRW_02929,SEG_0009
GRW_02930,SEG_0017
GRW_02931,SEG_0030
GRW_02932,SEG_0034
GRW_02933,SEG_0009
GRW_02934,SEG_0050
GRW_02935,SEG_0009
GRW_02936,SEG_0031
GRW_02937,SEG_0013
GRW_02938,SEG_0023
GRW_02939,SEG_0024
GRW_02940,SEG_0045
GRW_02941,SEG_0009
GRW_02942,SEG_0026
GRW_02943,SEG_0031
GRW_02944,SEG_0029
GRW_02945,SEG_0012
GRW_02946,SEG_0035
GRW_02947,SEG_0036
GRW_02948,SEG_0009
GRW_02949,SEG_0036
GRW_02950,SEG_0048
GRW_02951,SEG_0049
GRW_02952,SEG_0012
GRW_02953,SEG_0048
GRW_02954,SEG_0001
GRW_02955,SEG_0008
GRW_02956,SEG_0018
GRW_02957,SEG_0026
GRW_02958,SEG_0007
GRW_02959,SEG_0002
GRW_02960,SEG_0012
GRW_02961,SEG_0029
GRW_02962,SEG_0023
GRW_02963,SEG_0001
GRW_02964,SEG_0012
GRW_02965,SEG_0034
GRW_02966,SEG_0002
GRW_02967,SEG_0022
GRW_02968,SEG_0005
GRW_02969,SEG_0012
GRW_02970,SEG_0008
GRW_02971,SEG_0047
GRW_02972,SEG_0001
GRW_02973,SEG_0014
GRW_02974,SEG_0033
GRW_02975,SEG_0012
GRW_02976,SEG_0037
GRW_02977,SEG_0002
GRW_02978,SEG_0009
GRW_02979,SEG_0000
GRW_02980,SEG_0008
GRW_02981,SEG_0012
GRW_02982,SEG_0030
GRW_02983,SEG_0017
GRW_02984,SEG_0009
GRW_02985,SEG_0003
GRW_02986,SEG_0050
GRW_02987,SEG_0029
GRW_02988,SEG_0014
GRW_02989,SEG_0010
GRW_02990,SEG_0027
GRW_02991,SEG_0008
GRW_02992,SEG_0046
GRW_02993,SEG_0012
GRW_02994,SEG_0003
GRW_02995,SEG_0047
GRW_02996,SEG_0014
