message_id,grower_id,campaign_product,campaign_crop,tehsil,message_sent_date,delivered,opened,clicked,attributed_sales_count,attributed_qty_sold,attributed_revenue,converted
WAM_RABI25_02183,GRW_02931,Tilt 250 EC,wheat,Sirsa_T076,2025-11-14,True,False,False,0,0,0.0,False
WAM_RABI25_01011,GRW_01365,Amistar 250 SC,chickpea,Mehsana_T133,2025-11-08,True,False,False,1,1,1976.45,True
WAM_RABI25_02442,GRW_03267,Tilt 250 EC,wheat,Agra_T086,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_02933,GRW_03927,Tilt 250 EC,wheat,Sikar_T079,2025-10-30,True,True,True,0,0,0.0,False
WAM_RABI25_03907,GRW_05239,Score 250 EC,safflower,Vijayapura_T034,2025-10-14,True,False,False,2,11,16177.96,True
WAM_RABI25_00070,GRW_00088,Amistar 250 SC,chickpea,Karnal_T121,2025-12-27,True,False,False,0,0,0.0,False
WAM_RABI25_00626,GRW_00829,Amistar 250 SC,chickpea,Rajkot_T033,2025-12-03,True,False,False,0,0,0.0,False
WAM_RABI25_01489,GRW_01996,Tilt 250 EC,wheat,Rohtak_T083,2025-12-22,True,True,True,0,0,0.0,False
WAM_RABI25_04155,GRW_05574,Tilt 250 EC,wheat,Muzaffarpur_T083,2026-01-12,True,False,False,4,26,26451.54,True
WAM_RABI25_03193,GRW_04274,Tilt 250 EC,wheat,Sehore_T124,2025-11-08,True,False,False,0,0,0.0,False
WAM_RABI25_03281,GRW_04394,Tilt 250 EC,wheat,Sirsa_T081,2025-10-25,True,False,False,0,0,0.0,False
WAM_RABI25_04170,GRW_05599,Kavach 75 WP,potato,Meerut_T043,2026-02-27,True,False,False,1,6,5761.5,True
WAM_RABI25_03933,GRW_05269,Amistar 250 SC,lentil,Patna_T109,2025-11-13,True,False,False,0,0,0.0,False
WAM_RABI25_04234,GRW_05684,Amistar 250 SC,chickpea,Ratlam_T054,2026-01-04,True,False,False,0,0,0.0,False
WAM_RABI25_00167,GRW_00218,Tilt 250 EC,wheat,Ludhiana_T004,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_00799,GRW_01089,Score 250 EC,mustard,Amritsar_T018,2025-12-10,True,False,False,0,0,0.0,False
WAM_RABI25_02343,GRW_03137,Score 250 EC,safflower,Jalgaon_T086,2025-10-13,True,False,False,0,0,0.0,False
WAM_RABI25_01048,GRW_01411,Tilt 250 EC,wheat,Sikar_T074,2026-02-27,True,False,False,0,0,0.0,False
WAM_RABI25_01262,GRW_01693,Score 250 EC,safflower,Vijayapura_T100,2025-10-07,True,False,False,0,0,0.0,False
WAM_RABI25_02563,GRW_03435,Amistar 250 SC,lentil,Patna_T042,2025-10-18,True,False,False,0,0,0.0,False
WAM_RABI25_02482,GRW_03325,Score 250 EC,mustard,Varanasi_T084,2025-11-18,True,False,False,0,0,0.0,False
WAM_RABI25_01685,GRW_02253,Tilt 250 EC,wheat,Sehore_T120,2025-10-28,True,True,False,1,88,102800.72,True
WAM_RABI25_02628,GRW_03520,Amistar 250 SC,chickpea,Ratlam_T079,2025-11-11,True,False,False,0,0,0.0,False
WAM_RABI25_02214,GRW_02967,Amistar 250 SC,chickpea,Bathinda_T064,2025-12-01,True,False,False,0,0,0.0,False
WAM_RABI25_01371,GRW_01838,Tilt 250 EC,wheat,Rohtak_T024,2025-10-06,True,False,False,0,0,0.0,False
WAM_RABI25_02911,GRW_03898,Tilt 250 EC,wheat,Rohtak_T133,2026-01-14,True,False,False,0,0,0.0,False
WAM_RABI25_02250,GRW_03016,Amistar 250 SC,maize,Muzaffarpur_T077,2025-12-01,True,False,False,0,0,0.0,False
WAM_RABI25_00081,GRW_00102,Tilt 250 EC,wheat,Sehore_T007,2025-10-22,True,False,False,0,0,0.0,False
WAM_RABI25_00292,GRW_00383,Tilt 250 EC,wheat,Patna_T013,2025-10-17,True,False,False,0,0,0.0,False
WAM_RABI25_03618,GRW_04835,Tilt 250 EC,wheat,Ludhiana_T036,2025-11-18,True,False,False,2,43,64012.83,True
WAM_RABI25_02689,GRW_03593,Tilt 250 EC,wheat,Bardhaman_T091,2025-11-24,True,False,False,0,0,0.0,False
WAM_RABI25_04137,GRW_05550,Tilt 250 EC,wheat,Muzaffarpur_T012,2025-11-28,True,True,False,4,22,39321.659999999996,True
WAM_RABI25_02631,GRW_03523,Amistar 250 SC,chickpea,Ujjain_T159,2025-10-19,True,False,False,0,0,0.0,False
WAM_RABI25_01627,GRW_02176,Amistar 250 SC,chickpea,Rohtak_T102,2025-10-12,True,False,False,0,0,0.0,False
WAM_RABI25_02978,GRW_03991,Tilt 250 EC,wheat,Patiala_T084,2025-10-16,True,False,False,0,0,0.0,False
WAM_RABI25_00545,GRW_00719,Amistar 250 SC,chickpea,Meerut_T139,2026-01-28,True,True,False,1,6,12769.26,True
WAM_RABI25_00556,GRW_00733,Score 250 EC,safflower,Akola_T058,2025-11-04,True,True,True,0,0,0.0,False
WAM_RABI25_00123,GRW_00160,Score 250 EC,mustard,Hisar_T025,2025-11-09,True,True,False,0,0,0.0,False
WAM_RABI25_00153,GRW_00198,Amistar 250 SC,chickpea,Jalgaon_T045,2025-11-19,True,True,False,0,0,0.0,False
WAM_RABI25_04303,GRW_05774,Kavach 75 WP,potato,Patiala_T023,2025-10-29,True,False,False,0,0,0.0,False
WAM_RABI25_02629,GRW_03521,Amistar 250 SC,chickpea,Ratlam_T104,2025-10-22,True,False,False,0,0,0.0,False
WAM_RABI25_03642,GRW_04865,Tilt 250 EC,wheat,Karnal_T129,2025-12-08,True,False,False,0,0,0.0,False
WAM_RABI25_02900,GRW_03884,Tilt 250 EC,wheat,Nadia_T082,2025-10-15,True,False,False,0,0,0.0,False
WAM_RABI25_03484,GRW_04661,Tilt 250 EC,wheat,Ludhiana_T132,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_03054,GRW_04090,Tilt 250 EC,wheat,Meerut_T090,2025-10-20,True,False,False,0,0,0.0,False
WAM_RABI25_03393,GRW_04534,Tilt 250 EC,wheat,Akola_T114,2026-02-15,True,False,False,0,0,0.0,False
WAM_RABI25_03167,GRW_04238,Kavach 75 WP,potato,Nadia_T118,2026-01-19,True,True,False,1,3,3870.0299999999997,True
WAM_RABI25_02510,GRW_03361,Tilt 250 EC,wheat,Patna_T009,2025-11-02,True,False,False,3,10,11254.68,True
WAM_RABI25_00009,GRW_00011,Amistar 250 SC,chickpea,Ujjain_T091,2026-02-09,True,True,False,0,0,0.0,False
WAM_RABI25_00870,GRW_01178,Tilt 250 EC,wheat,Kalaburagi_T013,2025-10-10,True,True,False,0,0,0.0,False
WAM_RABI25_03411,GRW_04559,Amistar 250 SC,chickpea,Amravati_T073,2026-01-01,True,False,False,0,0,0.0,False
WAM_RABI25_02447,GRW_03272,Tilt 250 EC,wheat,Rajkot_T019,2026-01-06,True,False,False,0,0,0.0,False
WAM_RABI25_03856,GRW_05166,Amistar 250 SC,barley,Varanasi_T136,2025-11-06,True,False,False,0,0,0.0,False
WAM_RABI25_01615,GRW_02159,Tilt 250 EC,wheat,Amravati_T127,2025-12-23,True,False,False,0,0,0.0,False
WAM_RABI25_02811,GRW_03759,Tilt 250 EC,wheat,Muzaffarpur_T102,2025-12-13,True,True,False,0,0,0.0,False
WAM_RABI25_03611,GRW_04827,Score 250 EC,mustard,Sehore_T137,2026-01-28,True,False,False,4,14,29666.350000000002,True
WAM_RABI25_01590,GRW_02124,Tilt 250 EC,wheat,Rohtak_T124,2025-10-10,True,False,False,0,0,0.0,False
WAM_RABI25_02580,GRW_03457,Tilt 250 EC,wheat,Ludhiana_T014,2026-01-21,True,False,False,4,39,61854.08,True
WAM_RABI25_01103,GRW_01479,Score 250 EC,mustard,Ahmedabad_T054,2025-12-10,True,False,False,1,1,964.52,True
WAM_RABI25_02477,GRW_03317,Tilt 250 EC,wheat,Bikaner_T131,2026-02-08,True,False,False,0,0,0.0,False
WAM_RABI25_00599,GRW_00789,Amistar 250 SC,barley,Agra_T123,2026-03-01,True,False,False,0,0,0.0,False
WAM_RABI25_01704,GRW_02277,Amistar 250 SC,chickpea,Ratlam_T120,2025-10-12,True,False,False,0,0,0.0,False
WAM_RABI25_00310,GRW_00412,Amistar 250 SC,chickpea,Vijayapura_T080,2025-11-06,False,False,False,0,0,0.0,False
WAM_RABI25_02168,GRW_02910,Tilt 250 EC,wheat,Hisar_T036,2025-10-22,True,False,False,0,0,0.0,False
WAM_RABI25_02100,GRW_02819,Tilt 250 EC,wheat,Ujjain_T105,2025-10-24,True,False,False,0,0,0.0,False
WAM_RABI25_02963,GRW_03969,Score 250 EC,mustard,Amritsar_T149,2025-12-28,True,False,False,0,0,0.0,False
WAM_RABI25_04370,GRW_05864,Score 250 EC,safflower,Vijayapura_T080,2026-03-05,True,False,False,3,6,7212.339999999999,True
WAM_RABI25_01589,GRW_02123,Amistar 250 SC,chickpea,Vijayapura_T134,2025-10-11,True,False,False,1,1,1984.15,True
WAM_RABI25_02023,GRW_02707,Tilt 250 EC,wheat,Amritsar_T108,2025-10-18,True,False,False,0,0,0.0,False
WAM_RABI25_03002,GRW_04021,Tilt 250 EC,wheat,Muzaffarpur_T052,2025-10-27,True,False,False,0,0,0.0,False
WAM_RABI25_01581,GRW_02115,Score 250 EC,mustard,Jaipur_T138,2025-10-18,True,True,False,0,0,0.0,False
WAM_RABI25_00872,GRW_01182,Score 250 EC,mustard,Ratlam_T065,2026-01-16,True,False,False,3,4,4637.25,True
WAM_RABI25_01290,GRW_01731,Tilt 250 EC,wheat,Rajkot_T031,2025-10-27,True,True,False,3,12,13854.419999999998,True
WAM_RABI25_00185,GRW_00246,Tilt 250 EC,wheat,Patna_T031,2026-01-14,True,False,False,0,0,0.0,False
WAM_RABI25_00206,GRW_00270,Amistar 250 SC,barley,Sikar_T073,2026-03-31,True,False,False,0,0,0.0,False
