tehsil,sku_name,month_year,qty,revenue,transaction_count
Mehsana_T088,Score 250 EC,2026-02,18,27731.340000000004,1
Mehsana_T088,Score 250 EC,2026-03,4,6572.72,1
Mehsana_T088,Topik 15 WP,2025-10,29,40062.259999999995,6
Mehsana_T088,Topik 15 WP,2025-11,10,7414.68,3
Mehsana_T088,Topik 15 WP,2025-12,16,20031.99,4
Mehsana_T088,Topik 15 WP,2026-01,45,63221.829999999994,4
Mehsana_T088,Topik 15 WP,2026-02,53,86417.8,4
Mehsana_T088,Topik 15 WP,2026-03,1,821.77,1
Mehsana_T088,Vertimec 1.8 EC,2025-10,156,276125.31,5
Mehsana_T088,Vertimec 1.8 EC,2025-11,53,76969.20999999999,6
Mehsana_T088,Vertimec 1.8 EC,2025-12,4,5360.97,4
Mehsana_T088,Vertimec 1.8 EC,2026-01,48,53364.85999999999,12
Mehsana_T088,Vertimec 1.8 EC,2026-02,60,88004.82,15
Mehsana_T088,Vertimec 1.8 EC,2026-03,119,177277.99,10
Mehsana_T089,Axial 50 EC,2025-11,4,8514.08,1
Mehsana_T089,Axial 50 EC,2025-12,19,28321.4,6
Mehsana_T089,Axial 50 EC,2026-01,119,88974.64,6
Mehsana_T089,Axial 50 EC,2026-02,10,12777.960000000001,3
Mehsana_T089,Axial 50 EC,2026-03,22,20319.339999999997,2
Mehsana_T089,Score 250 EC,2025-10,8,5799.4400000000005,2
Mehsana_T089,Score 250 EC,2025-11,28,32109.840000000004,2
Mehsana_T089,Score 250 EC,2025-12,94,61881.32,3
Mehsana_T089,Score 250 EC,2026-02,1,752.07,1
Mehsana_T089,Score 250 EC,2026-03,11,17385.52,2
Mehsana_T089,Vertimec 1.8 EC,2025-11,15,24792.89,4
Mehsana_T089,Vertimec 1.8 EC,2026-01,19,31401.55,5
Mehsana_T089,Vertimec 1.8 EC,2026-02,43,69137.05,7
Mehsana_T089,Vertimec 1.8 EC,2026-03,26,38302.37,3
Mehsana_T089,Vibrance Integral,2025-10,38,71739.89,6
Mehsana_T089,Vibrance Integral,2025-11,31,56241.97,6
Mehsana_T089,Vibrance Integral,2025-12,86,118699.98,3
Mehsana_T089,Vibrance Integral,2026-02,101,123431.87,2
Mehsana_T089,Vibrance Integral,2026-03,13,21063.87,5
Mehsana_T091,Actara 25 WG,2025-10,14,30269.96,1
Mehsana_T091,Actara 25 WG,2025-11,10,15220.760000000002,2
Mehsana_T091,Actara 25 WG,2025-12,77,68685.34,8
Mehsana_T091,Actara 25 WG,2026-01,19,25176.37,5
Mehsana_T091,Actara 25 WG,2026-02,12,8495.939999999999,3
Mehsana_T091,Actara 25 WG,2026-03,17,29234.809999999998,2
Mehsana_T091,Tilt 250 EC,2025-10,28,35806.57,5
Mehsana_T091,Tilt 250 EC,2025-11,35,24753.25,2
Mehsana_T091,Tilt 250 EC,2025-12,25,15226.789999999999,3
Mehsana_T091,Tilt 250 EC,2026-01,7,7993.62,4
Mehsana_T091,Tilt 250 EC,2026-02,16,11617.400000000001,6
Mehsana_T091,Tilt 250 EC,2026-03,12,15940.880000000001,2
Mehsana_T091,Topik 15 WP,2025-10,29,32716.13,4
Mehsana_T091,Topik 15 WP,2025-11,9,11159.2,4
Mehsana_T091,Topik 15 WP,2025-12,1,1945.58,1
Mehsana_T091,Topik 15 WP,2026-02,23,30441.299999999996,4
Mehsana_T091,Topik 15 WP,2026-03,149,175521.37,5
Mehsana_T091,Vertimec 1.8 EC,2025-10,188,342019.52,3
Mehsana_T091,Vertimec 1.8 EC,2025-11,101,110077.55,3
Mehsana_T091,Vertimec 1.8 EC,2025-12,7,9188.92,2
Mehsana_T091,Vertimec 1.8 EC,2026-01,10,12664.259999999998,4
Mehsana_T091,Vertimec 1.8 EC,2026-02,12,13323.98,4
Mehsana_T091,Vertimec 1.8 EC,2026-03,2,2682.71,2
Mehsana_T093,Actara 25 WG,2025-10,206,173266.21999999997,9
Mehsana_T093,Actara 25 WG,2025-11,43,53864.91000000001,6
Mehsana_T093,Actara 25 WG,2025-12,33,55296.32,6
Mehsana_T093,Actara 25 WG,2026-01,38,23232.2,4
Mehsana_T093,Actara 25 WG,2026-02,27,38638.85,6
Mehsana_T093,Actara 25 WG,2026-03,13,17983.34,4
Mehsana_T093,Axial 50 EC,2025-10,77,112971.1,8
Mehsana_T093,Axial 50 EC,2025-11,115,179653.62000000002,9
Mehsana_T093,Axial 50 EC,2025-12,19,19325.559999999998,5
Mehsana_T093,Axial 50 EC,2026-01,17,21525.47,5
Mehsana_T093,Axial 50 EC,2026-02,82,102550.88,11
Mehsana_T093,Axial 50 EC,2026-03,41,49370.24999999999,7
Mehsana_T093,Cruiser 350 FS,2025-10,138,105551.98000000001,2
Mehsana_T093,Cruiser 350 FS,2025-11,48,49530.88,2
Mehsana_T093,Cruiser 350 FS,2025-12,9,6348.75,2
Mehsana_T093,Cruiser 350 FS,2026-01,68,120812.07999999999,4
Mehsana_T093,Cruiser 350 FS,2026-02,10,12557.89,3
Mehsana_T093,Kavach 75 WP,2025-11,15,19442.63,6
Mehsana_T093,Kavach 75 WP,2025-12,106,136534.73,6
Mehsana_T093,Kavach 75 WP,2026-01,25,27529.01,3
Mehsana_T093,Kavach 75 WP,2026-02,78,42382.34,3
Mehsana_T093,Kavach 75 WP,2026-03,31,23668.06,7
Mehsana_T093,Topik 15 WP,2025-10,8,14242.72,1
Mehsana_T093,Topik 15 WP,2025-11,5,7776.950000000001,2
Mehsana_T093,Topik 15 WP,2025-12,5,5187.0,1
Mehsana_T093,Topik 15 WP,2026-01,17,27924.47,4
Mehsana_T093,Topik 15 WP,2026-02,5,9593.8,1
Mehsana_T093,Topik 15 WP,2026-03,11,18697.13,5
Mehsana_T093,Vibrance Integral,2025-10,7,13219.64,1
Mehsana_T093,Vibrance Integral,2025-11,29,39679.829999999994,4
Mehsana_T093,Vibrance Integral,2025-12,67,98149.56,5
Mehsana_T093,Vibrance Integral,2026-01,21,23714.25,4
Mehsana_T093,Vibrance Integral,2026-03,10,20776.100000000002,1
Mehsana_T094,Actara 25 WG,2025-10,24,32892.08,2
Mehsana_T094,Actara 25 WG,2025-11,102,139440.93,8
Mehsana_T094,Actara 25 WG,2025-12,14,15805.89,5
Mehsana_T094,Actara 25 WG,2026-01,16,32135.2,2
Mehsana_T094,Actara 25 WG,2026-02,2,2485.9,1
Mehsana_T094,Actara 25 WG,2026-03,35,44758.61,6
Mehsana_T094,Alto 5 SC,2025-10,13,11946.59,2
Mehsana_T094,Alto 5 SC,2025-11,6,7476.23,4
Mehsana_T094,Alto 5 SC,2025-12,2,4332.44,1
Mehsana_T094,Alto 5 SC,2026-01,84,124337.98,4
Mehsana_T094,Alto 5 SC,2026-02,3,4984.24,2
Mehsana_T094,Alto 5 SC,2026-03,12,12730.64,3
Mehsana_T094,Movondo,2025-10,9,9104.27,6
Mehsana_T094,Movondo,2025-11,27,29161.11,7
Mehsana_T094,Movondo,2025-12,25,39811.71000000001,9
Mehsana_T094,Movondo,2026-01,15,25971.7,4
Mehsana_T094,Movondo,2026-03,135,207954.48,5
Mehsana_T094,Score 250 EC,2025-10,35,47509.490000000005,8
Mehsana_T094,Score 250 EC,2025-11,29,30238.900000000005,11
Mehsana_T094,Score 250 EC,2025-12,45,59059.72000000001,4
Mehsana_T094,Score 250 EC,2026-01,127,203993.90999999997,5
Mehsana_T094,Score 250 EC,2026-02,22,25284.02,5
Mehsana_T094,Score 250 EC,2026-03,129,132201.72,12
Mehsana_T094,Tilt 250 EC,2025-10,20,33541.65,3
Mehsana_T094,Tilt 250 EC,2025-11,4,5640.58,4
Mehsana_T094,Tilt 250 EC,2025-12,119,124190.79000000001,3
Mehsana_T094,Tilt 250 EC,2026-01,3,4389.82,2
Mehsana_T094,Tilt 250 EC,2026-02,4,2984.0,3
Mehsana_T094,Tilt 250 EC,2026-03,19,12757.130000000001,4
Mehsana_T094,Topik 15 WP,2025-10,123,147827.55,1
Mehsana_T094,Topik 15 WP,2025-11,2,2257.8599999999997,2
Mehsana_T094,Topik 15 WP,2025-12,19,34112.6,3
Mehsana_T094,Topik 15 WP,2026-01,27,20113.27,7
Mehsana_T094,Topik 15 WP,2026-02,34,53960.58,2
Mehsana_T094,Topik 15 WP,2026-03,61,78783.15000000001,4
Mehsana_T096,Alto 5 SC,2025-10,168,240343.99,3
Mehsana_T096,Alto 5 SC,2025-11,8,14360.239999999998,4
Mehsana_T096,Alto 5 SC,2025-12,11,15765.66,3
Mehsana_T096,Alto 5 SC,2026-01,11,9428.25,2
Mehsana_T096,Alto 5 SC,2026-02,17,14848.580000000002,6
Mehsana_T096,Alto 5 SC,2026-03,8,13651.619999999999,2
Mehsana_T096,Kavach 75 WP,2025-10,16,23718.340000000004,5
Mehsana_T096,Kavach 75 WP,2025-11,8,11034.960000000001,3
Mehsana_T096,Kavach 75 WP,2025-12,120,101398.97000000002,6
Mehsana_T096,Kavach 75 WP,2026-01,2,1523.95,2
Mehsana_T096,Kavach 75 WP,2026-02,13,20238.82,4
Mehsana_T096,Kavach 75 WP,2026-03,3,5344.2300000000005,1
Mehsana_T096,Vertimec 1.8 EC,2025-11,34,22424.940000000002,3
Mehsana_T096,Vertimec 1.8 EC,2025-12,14,20898.8,4
Mehsana_T096,Vertimec 1.8 EC,2026-01,54,62171.15,3
Mehsana_T096,Vertimec 1.8 EC,2026-02,17,17712.4,3
Mehsana_T096,Vertimec 1.8 EC,2026-03,11,12256.800000000001,2
Mehsana_T096,Vibrance Integral,2025-10,7,9723.07,1
Mehsana_T096,Vibrance Integral,2025-11,23,24845.090000000004,6
Mehsana_T096,Vibrance Integral,2025-12,18,22008.07,2
Mehsana_T096,Vibrance Integral,2026-01,33,47388.090000000004,8
Mehsana_T096,Vibrance Integral,2026-02,6,8949.0,2
Mehsana_T096,Vibrance Integral,2026-03,29,42136.16,4
Mehsana_T097,Amistar 250 SC,2025-10,21,23308.62,2
Mehsana_T097,Amistar 250 SC,2025-11,35,52074.26,3
Mehsana_T097,Amistar 250 SC,2025-12,4,6515.969999999999,3
Mehsana_T097,Amistar 250 SC,2026-01,50,83737.2,4
Mehsana_T097,Amistar 250 SC,2026-02,23,36053.04,5
Mehsana_T097,Amistar 250 SC,2026-03,26,25663.300000000003,2
Mehsana_T097,Cruiser 350 FS,2025-10,6,3014.2200000000003,1
Mehsana_T097,Cruiser 350 FS,2025-11,3,3854.1899999999996,3
Mehsana_T097,Cruiser 350 FS,2025-12,2,2789.62,1
Mehsana_T097,Cruiser 350 FS,2026-01,9,14791.720000000001,5
Mehsana_T097,Cruiser 350 FS,2026-02,24,35743.71,3
Mehsana_T097,Cruiser 350 FS,2026-03,164,129061.79000000001,6
Mehsana_T101,Alto 5 SC,2025-10,2,1450.7,1
Mehsana_T101,Alto 5 SC,2025-11,9,13201.220000000001,2
Mehsana_T101,Alto 5 SC,2025-12,138,213339.49,4
Mehsana_T101,Alto 5 SC,2026-01,1,870.8,1
Mehsana_T101,Alto 5 SC,2026-02,41,65541.63,6
Mehsana_T101,Tilt 250 EC,2025-10,3,5577.98,2
Mehsana_T101,Tilt 250 EC,2025-11,14,20332.280000000002,5
Mehsana_T101,Tilt 250 EC,2025-12,15,29579.600000000002,3
Mehsana_T101,Tilt 250 EC,2026-01,5,3571.85,2
Mehsana_T101,Tilt 250 EC,2026-02,23,32024.850000000002,4
Mehsana_T101,Tilt 250 EC,2026-03,70,125173.34000000001,2
Mehsana_T105,Kavach 75 WP,2025-10,4,2510.38,2
Mehsana_T105,Kavach 75 WP,2025-11,113,204239.18,2
Mehsana_T105,Kavach 75 WP,2025-12,38,52207.34,3
Mehsana_T105,Kavach 75 WP,2026-01,14,11502.06,3
Mehsana_T105,Kavach 75 WP,2026-02,13,24741.58,3
Mehsana_T105,Kavach 75 WP,2026-03,23,24719.4,3
Mehsana_T105,Tilt 250 EC,2025-10,98,96480.97,3
Mehsana_T105,Tilt 250 EC,2025-11,55,106450.2,5
Mehsana_T105,Tilt 250 EC,2025-12,21,24934.01,3
Mehsana_T105,Tilt 250 EC,2026-01,102,206113.86000000002,4
Mehsana_T105,Tilt 250 EC,2026-02,16,14757.240000000002,3
Mehsana_T105,Tilt 250 EC,2026-03,21,36996.86,3
Mehsana_T105,Topik 15 WP,2025-10,17,16883.21,1
Mehsana_T105,Topik 15 WP,2025-11,17,11419.58,1
Mehsana_T105,Topik 15 WP,2025-12,8,9727.72,6
Mehsana_T105,Topik 15 WP,2026-01,9,9198.75,2
Mehsana_T105,Topik 15 WP,2026-02,35,72150.31,2
Mehsana_T105,Topik 15 WP,2026-03,78,66990.21,5
Mehsana_T106,Amistar 250 SC,2025-10,64,88593.34,5
Mehsana_T106,Amistar 250 SC,2025-11,80,73702.91,3
Mehsana_T106,Amistar 250 SC,2026-01,7,9212.14,1
Mehsana_T106,Amistar 250 SC,2026-02,13,15249.86,5
Mehsana_T106,Amistar 250 SC,2026-03,25,28828.640000000003,5
Mehsana_T106,Axial 50 EC,2025-10,5,4446.8,1
Mehsana_T106,Axial 50 EC,2025-11,12,17830.34,3
Mehsana_T106,Axial 50 EC,2025-12,7,6387.99,3
Mehsana_T106,Axial 50 EC,2026-01,72,96501.19,2
Mehsana_T106,Axial 50 EC,2026-02,63,71810.04999999999,2
Mehsana_T106,Axial 50 EC,2026-03,6,8485.41,2
Mehsana_T106,Cruiser 350 FS,2025-10,109,60223.33,2
Mehsana_T106,Cruiser 350 FS,2025-11,20,28307.710000000003,5
Mehsana_T106,Cruiser 350 FS,2025-12,61,89447.99999999999,2
Mehsana_T106,Cruiser 350 FS,2026-01,27,33738.380000000005,3
Mehsana_T106,Cruiser 350 FS,2026-02,15,15854.960000000001,6
Mehsana_T106,Cruiser 350 FS,2026-03,29,32381.089999999997,2
Mehsana_T106,Tilt 250 EC,2025-10,10,11252.16,4
Mehsana_T106,Tilt 250 EC,2025-11,184,313758.3,5
Mehsana_T106,Tilt 250 EC,2025-12,2,3101.58,2
Mehsana_T106,Tilt 250 EC,2026-01,46,49657.37,6
Mehsana_T106,Tilt 250 EC,2026-02,16,30638.920000000002,2
Mehsana_T106,Tilt 250 EC,2026-03,3,2738.27,2
Mehsana_T108,Amistar 250 SC,2025-10,85,50130.83,2
Mehsana_T108,Amistar 250 SC,2025-11,11,14261.21,5
Mehsana_T108,Amistar 250 SC,2025-12,7,7163.81,5
Mehsana_T108,Amistar 250 SC,2026-01,21,23193.289999999997,7
Mehsana_T108,Amistar 250 SC,2026-02,8,11687.36,3
Mehsana_T108,Amistar 250 SC,2026-03,69,118311.73999999999,6
Mehsana_T108,Kavach 75 WP,2025-10,8,15415.699999999999,3
Mehsana_T108,Kavach 75 WP,2025-11,39,44972.35,4
Mehsana_T108,Kavach 75 WP,2025-12,17,21923.09,10
Mehsana_T108,Kavach 75 WP,2026-01,25,38741.89000000001,4
Mehsana_T108,Kavach 75 WP,2026-02,10,13581.5,4
Mehsana_T108,Kavach 75 WP,2026-03,17,24901.38,4
Mehsana_T108,Movondo,2025-10,5,5338.96,3
Mehsana_T108,Movondo,2025-11,20,31301.04,2
Mehsana_T108,Movondo,2025-12,11,15670.490000000002,3
Mehsana_T108,Movondo,2026-01,52,32639.64,5
Mehsana_T108,Movondo,2026-02,21,27859.23,2
Mehsana_T108,Movondo,2026-03,74,62167.44,2
Mehsana_T108,Tilt 250 EC,2025-10,8,15521.04,1
Mehsana_T108,Tilt 250 EC,2025-11,12,13384.04,2
Mehsana_T108,Tilt 250 EC,2025-12,4,5416.08,1
Mehsana_T108,Tilt 250 EC,2026-01,10,15731.880000000001,2
Mehsana_T108,Tilt 250 EC,2026-02,244,331109.15,2
Mehsana_T108,Tilt 250 EC,2026-03,10,15766.65,3
Mehsana_T109,Movondo,2025-10,5,8259.550000000001,1
Mehsana_T109,Movondo,2025-11,33,30689.929999999997,5
Mehsana_T109,Movondo,2025-12,9,7612.51,3
Mehsana_T109,Movondo,2026-01,21,22058.760000000002,7
Mehsana_T109,Movondo,2026-02,12,13742.140000000001,3
Mehsana_T109,Movondo,2026-03,22,20006.76,2
Mehsana_T109,Score 250 EC,2025-10,13,19894.38,3
Mehsana_T109,Score 250 EC,2025-11,10,10164.49,4
Mehsana_T109,Score 250 EC,2025-12,200,247619.28999999998,4
Mehsana_T109,Score 250 EC,2026-01,3,2729.9399999999996,2
Mehsana_T109,Score 250 EC,2026-02,2,2760.1,1
Mehsana_T109,Score 250 EC,2026-03,16,20433.63,5
Mehsana_T110,Actara 25 WG,2025-10,61,81585.98000000001,11
Mehsana_T110,Actara 25 WG,2025-11,211,258340.55000000005,13
Mehsana_T110,Actara 25 WG,2025-12,86,106602.54999999999,9
Mehsana_T110,Actara 25 WG,2026-01,150,174521.69,16
Mehsana_T110,Actara 25 WG,2026-02,33,43972.71,10
Mehsana_T110,Actara 25 WG,2026-03,146,134162.57,11
Mehsana_T110,Amistar 250 SC,2025-10,27,33797.97,8
Mehsana_T110,Amistar 250 SC,2025-11,166,148237.52,12
Mehsana_T110,Amistar 250 SC,2025-12,39,52693.78,10
Mehsana_T110,Amistar 250 SC,2026-01,40,65248.93,15
Mehsana_T110,Amistar 250 SC,2026-02,115,136901.92,12
Mehsana_T110,Amistar 250 SC,2026-03,89,119133.26000000001,14
Mehsana_T110,Kavach 75 WP,2025-10,94,80568.34,1
Mehsana_T110,Kavach 75 WP,2025-11,24,32150.0,6
Mehsana_T110,Kavach 75 WP,2025-12,16,18803.82,4
Mehsana_T110,Kavach 75 WP,2026-01,1,1373.03,1
Mehsana_T110,Kavach 75 WP,2026-02,14,18539.32,3
Mehsana_T110,Kavach 75 WP,2026-03,15,22482.8,3
Mehsana_T110,Movondo,2025-10,133,191752.52999999997,6
Mehsana_T110,Movondo,2025-11,28,37685.18,8
Mehsana_T110,Movondo,2025-12,86,149251.40000000002,3
Mehsana_T110,Movondo,2026-01,80,69287.72,6
Mehsana_T110,Movondo,2026-02,31,44403.14,5
Mehsana_T110,Movondo,2026-03,71,92295.06,12
Mehsana_T110,Score 250 EC,2025-11,10,12317.510000000002,3
Mehsana_T110,Score 250 EC,2025-12,6,8908.5,1
Mehsana_T110,Score 250 EC,2026-01,10,17847.14,4
Mehsana_T110,Score 250 EC,2026-03,6,3869.11,3
Mehsana_T110,Tilt 250 EC,2025-11,19,17658.9,5
Mehsana_T110,Tilt 250 EC,2025-12,12,13853.31,3
Mehsana_T110,Tilt 250 EC,2026-01,9,12305.44,3
Mehsana_T110,Tilt 250 EC,2026-02,123,77788.08,2
Mehsana_T110,Tilt 250 EC,2026-03,23,28801.2,9
Mehsana_T110,Topik 15 WP,2025-10,21,40886.73,4
Mehsana_T110,Topik 15 WP,2025-11,54,99812.98000000001,6
Mehsana_T110,Topik 15 WP,2025-12,27,40598.53999999999,5
Mehsana_T110,Topik 15 WP,2026-01,22,34441.98,2
Mehsana_T110,Topik 15 WP,2026-02,1,767.77,1
Mehsana_T110,Topik 15 WP,2026-03,15,18608.95,5
Mehsana_T110,Vertimec 1.8 EC,2025-10,18,15845.68,3
Mehsana_T110,Vertimec 1.8 EC,2025-12,18,21620.550000000003,4
Mehsana_T110,Vertimec 1.8 EC,2026-01,9,16238.1,2
Mehsana_T110,Vertimec 1.8 EC,2026-02,19,28728.13,5
Mehsana_T110,Vertimec 1.8 EC,2026-03,139,220454.61999999997,3
Mehsana_T112,Movondo,2025-10,89,130333.24,4
Mehsana_T112,Movondo,2025-11,30,52736.619999999995,4
Mehsana_T112,Movondo,2025-12,3,3237.21,1
Mehsana_T112,Movondo,2026-01,22,9527.68,2
Mehsana_T112,Movondo,2026-02,3,2875.08,1
Mehsana_T112,Movondo,2026-03,9,15734.04,3
Mehsana_T112,Score 250 EC,2025-10,19,22842.530000000002,5
Mehsana_T112,Score 250 EC,2025-11,20,23640.78,4
Mehsana_T112,Score 250 EC,2025-12,40,41959.9,4
Mehsana_T112,Score 250 EC,2026-01,12,14417.699999999999,2
Mehsana_T112,Score 250 EC,2026-02,63,78222.48000000001,6
Mehsana_T112,Score 250 EC,2026-03,3,6489.210000000001,1
Mehsana_T113,Actara 25 WG,2025-10,25,35470.24,5
Mehsana_T113,Actara 25 WG,2025-11,18,28787.46,5
Mehsana_T113,Actara 25 WG,2025-12,7,7759.55,3
Mehsana_T113,Actara 25 WG,2026-01,23,25374.05,4
Mehsana_T113,Actara 25 WG,2026-02,79,117684.01000000001,3
Mehsana_T113,Amistar 250 SC,2025-10,16,17349.02,6
Mehsana_T113,Amistar 250 SC,2025-12,13,13088.15,3
Mehsana_T113,Amistar 250 SC,2026-01,6,12413.28,1
Mehsana_T113,Amistar 250 SC,2026-02,81,77166.08,6
Mehsana_T113,Amistar 250 SC,2026-03,16,14778.79,4
Mehsana_T113,Vibrance Integral,2025-10,14,15566.73,3
Mehsana_T113,Vibrance Integral,2025-11,30,22422.64,4
Mehsana_T113,Vibrance Integral,2025-12,22,34158.31,6
Mehsana_T113,Vibrance Integral,2026-02,90,83542.98999999999,5
Mehsana_T113,Vibrance Integral,2026-03,3,1722.3,3
Mehsana_T116,Actara 25 WG,2025-11,24,20473.850000000002,2
Mehsana_T116,Actara 25 WG,2025-12,48,67466.06,6
Mehsana_T116,Actara 25 WG,2026-01,47,87644.21,3
Mehsana_T116,Actara 25 WG,2026-02,12,16039.170000000002,6
Mehsana_T116,Actara 25 WG,2026-03,16,21170.56,3
Mehsana_T116,Kavach 75 WP,2025-10,17,16125.109999999999,4
Mehsana_T116,Kavach 75 WP,2025-11,11,8913.14,4
Mehsana_T116,Kavach 75 WP,2025-12,128,170832.41,6
Mehsana_T116,Kavach 75 WP,2026-01,17,29251.93,5
Mehsana_T116,Kavach 75 WP,2026-02,7,6689.139999999999,4
Mehsana_T116,Kavach 75 WP,2026-03,1,2042.04,1
Mehsana_T116,Tilt 250 EC,2025-10,133,264838.92000000004,7
Mehsana_T116,Tilt 250 EC,2025-11,5,8968.35,1
Mehsana_T116,Tilt 250 EC,2025-12,18,36094.11,4
Mehsana_T116,Tilt 250 EC,2026-01,39,47023.869999999995,4
Mehsana_T116,Tilt 250 EC,2026-02,29,28190.489999999998,6
Mehsana_T116,Tilt 250 EC,2026-03,17,20838.76,3
Mehsana_T117,Amistar 250 SC,2025-10,11,15492.95,1
Mehsana_T117,Amistar 250 SC,2025-11,141,297397.47000000003,5
Mehsana_T117,Amistar 250 SC,2025-12,22,18749.719999999998,4
Mehsana_T117,Amistar 250 SC,2026-01,20,19707.62,5
Mehsana_T117,Amistar 250 SC,2026-02,32,40262.69,7
Mehsana_T117,Amistar 250 SC,2026-03,3,3223.92,1
Mehsana_T117,Cruiser 350 FS,2025-10,13,8510.73,2
Mehsana_T117,Cruiser 350 FS,2025-11,108,157000.04,2
Mehsana_T117,Cruiser 350 FS,2025-12,29,29611.31,5
Mehsana_T117,Cruiser 350 FS,2026-01,18,23101.45,3
Mehsana_T117,Cruiser 350 FS,2026-02,91,159037.83,2
Mehsana_T117,Cruiser 350 FS,2026-03,8,8133.52,1
Mehsana_T117,Kavach 75 WP,2025-10,19,20376.270000000004,2
Mehsana_T117,Kavach 75 WP,2025-11,7,5939.22,1
Mehsana_T117,Kavach 75 WP,2025-12,18,23396.48,5
Mehsana_T117,Kavach 75 WP,2026-01,76,88314.0,5
Mehsana_T117,Kavach 75 WP,2026-02,5,4241.57,3
Mehsana_T117,Score 250 EC,2025-10,19,20084.53,5
Mehsana_T117,Score 250 EC,2025-11,15,24435.36,4
Mehsana_T117,Score 250 EC,2025-12,174,189739.05,3
Mehsana_T117,Score 250 EC,2026-01,28,54514.75,5
Mehsana_T117,Tilt 250 EC,2025-10,70,90141.36,2
Mehsana_T117,Tilt 250 EC,2025-11,55,81688.25,4
Mehsana_T117,Tilt 250 EC,2025-12,9,13662.889999999998,3
Mehsana_T117,Tilt 250 EC,2026-01,15,17230.09,4
Mehsana_T117,Tilt 250 EC,2026-02,18,16736.72,4
Mehsana_T117,Tilt 250 EC,2026-03,20,14393.4,1
Mehsana_T117,Topik 15 WP,2025-10,12,10964.220000000001,3
Mehsana_T117,Topik 15 WP,2025-11,176,344516.20999999996,3
Mehsana_T117,Topik 15 WP,2025-12,11,13404.45,3
Mehsana_T117,Topik 15 WP,2026-01,13,20791.04,3
Mehsana_T117,Topik 15 WP,2026-02,9,10390.36,2
Mehsana_T117,Topik 15 WP,2026-03,71,135893.91999999998,4
Mehsana_T117,Vibrance Integral,2025-10,100,193771.77,4
Mehsana_T117,Vibrance Integral,2025-11,22,31123.269999999997,3
Mehsana_T117,Vibrance Integral,2025-12,31,47513.15,6
Mehsana_T117,Vibrance Integral,2026-01,30,42742.9,3
Mehsana_T117,Vibrance Integral,2026-02,26,42544.05,6
Mehsana_T120,Actara 25 WG,2025-10,69,66022.76,6
Mehsana_T120,Actara 25 WG,2025-11,7,5583.2,1
Mehsana_T120,Actara 25 WG,2025-12,92,125492.46,2
Mehsana_T120,Actara 25 WG,2026-01,15,22605.13,3
Mehsana_T120,Actara 25 WG,2026-02,1,1991.3,1
Mehsana_T120,Actara 25 WG,2026-03,73,93360.01,9
Mehsana_T120,Kavach 75 WP,2025-10,26,39447.11,4
Mehsana_T120,Kavach 75 WP,2025-11,23,26957.15,7
Mehsana_T120,Kavach 75 WP,2025-12,12,11699.18,5
Mehsana_T120,Kavach 75 WP,2026-01,27,36153.74,6
Mehsana_T120,Kavach 75 WP,2026-02,15,26437.47,2
Mehsana_T120,Kavach 75 WP,2026-03,6,7105.62,1
Mehsana_T120,Vertimec 1.8 EC,2025-10,26,39010.299999999996,4
Mehsana_T120,Vertimec 1.8 EC,2025-11,82,68571.19,7
Mehsana_T120,Vertimec 1.8 EC,2025-12,12,14634.46,3
Mehsana_T120,Vertimec 1.8 EC,2026-01,47,41136.03999999999,5
Mehsana_T120,Vertimec 1.8 EC,2026-02,26,26608.750000000004,5
Mehsana_T120,Vertimec 1.8 EC,2026-03,18,27076.52,8
Mehsana_T122,Actara 25 WG,2025-11,26,47946.049999999996,4
Mehsana_T122,Actara 25 WG,2025-12,9,11943.900000000001,2
Mehsana_T122,Actara 25 WG,2026-01,12,8940.36,2
Mehsana_T122,Actara 25 WG,2026-02,10,12250.83,6
Mehsana_T122,Actara 25 WG,2026-03,40,61591.939999999995,8
Mehsana_T122,Amistar 250 SC,2025-10,17,19941.81,3
Mehsana_T122,Amistar 250 SC,2025-11,103,60510.149999999994,3
Mehsana_T122,Amistar 250 SC,2025-12,12,18507.04,4
Mehsana_T122,Amistar 250 SC,2026-01,21,17999.41,2
Mehsana_T122,Amistar 250 SC,2026-02,11,18995.57,1
Mehsana_T122,Amistar 250 SC,2026-03,2,3711.26,1
Mehsana_T122,Cruiser 350 FS,2025-10,15,23773.22,6
Mehsana_T122,Cruiser 350 FS,2025-11,30,33585.189999999995,6
Mehsana_T122,Cruiser 350 FS,2025-12,4,2399.4,1
Mehsana_T122,Cruiser 350 FS,2026-01,28,29603.62,5
Mehsana_T122,Cruiser 350 FS,2026-02,12,16762.1,5
Mehsana_T122,Cruiser 350 FS,2026-03,23,31182.8,3
Mehsana_T122,Movondo,2025-10,31,35144.25,6
Mehsana_T122,Movondo,2025-11,18,29483.719999999998,4
Mehsana_T122,Movondo,2025-12,37,61771.670000000006,9
Mehsana_T122,Movondo,2026-01,141,180589.86000000004,10
Mehsana_T122,Movondo,2026-02,43,64642.12,8
Mehsana_T122,Movondo,2026-03,78,94435.8,8
Mehsana_T122,Score 250 EC,2025-10,116,194532.65999999997,2
Mehsana_T122,Score 250 EC,2025-11,72,130263.26999999999,7
Mehsana_T122,Score 250 EC,2025-12,21,35511.61,5
Mehsana_T122,Score 250 EC,2026-01,20,18452.11,4
Mehsana_T122,Score 250 EC,2026-02,5,6046.89,5
Mehsana_T122,Score 250 EC,2026-03,14,14938.75,4
